#CODE	ENGLISH	ENGLISH
EVTOPTA7795	Well, that's no good.	Failure! Even incapable, [From.GetTitledFirstName] managed to ward off the clumsy attempts of the servants to drown [From.GetHerHim]. The servants revealed my name under torture.
EVTDESC7796	Failure! Even incapable, [From.GetTitledFirstName] managed to ward off the clumsy attempts of the servants to drown [From.GetHerHim]. At least they had the good sense to avoid getting caught.	Well, that's no good.
DEATH_YESTERDAY_FLANK	Yesterday's losses on this Flank	Failure! Even incapable, [From.GetTitledFirstName] managed to ward off the clumsy attempts of the servants to drown [From.GetHerHim]. At least they had the good sense to avoid getting caught.
NO_PRESTIGE_MUSLIM_MARRIAGE	Muslims do not receive or lose prestige for marriages	Yesterday's losses on this Flank
CIW_GOTODIPLO	Go to diplomacy\nRight-click to open Submenu	Muslims do not receive or lose prestige for marriages
CIW_GOTOCHAR	Go to character\nRight-click to open Submenu	Go to diplomacy\nRight-click to open Submenu
OFFER_MARRIGE_INTERACTION_MUSLIM	Propose that §Y[ActorExtra.GetTitledFirstName]§W and §Y[RecipientExtra.GetTitledFirstName]§W get married.	Go to character\nRight-click to open Submenu
EVTDESC7800	Whispers have reached my ears that [Root.PlotTarget.GetTitledName] is due to embark on a little boat trip. I have it on good authority that [Root.PlotTarget.GetSheHe], like many children, has not yet learned to swim. If the boat was to flounder... well, these things happen all the time, don't they?	Propose that §Y[ActorExtra.GetTitledFirstName]§W and §Y[RecipientExtra.GetTitledFirstName]§W get married.
EVTOPTA7800	My co-conspirators will find some good men...	Whispers have reached my ears that [Root.PlotTarget.GetTitledName] is due to embark on a little boat trip. I have it on good authority that [Root.PlotTarget.GetSheHe], like many children, has not yet learned to swim. If the boat was to flounder... well, these things happen all the time, don't they?
EVTOPTB7800	Hire men to sabotage the boat	My co-conspirators will find some good men...
EVTOPTC7800	I know just the men for this job...	Hire men to sabotage the boat
EVTDESC7802	My co-conspirator, [From.GetTitledName], is requesting funds to hire a few carpenters who will sabotage a boat that [Root.PlotTarget.GetTitledName] is soon to take a trip onboard. The child does not know how to swim...	I know just the men for this job...
EVTOPTA7802	Send the money... and I really must learn how to swim some day.	My co-conspirator, [From.GetTitledName], is requesting funds to hire a few carpenters who will sabotage a boat that [Root.PlotTarget.GetTitledName] is soon to take a trip onboard. The child does not know how to swim...
EVTDESC7803	[From.GetTitledFirstName] has sent me the money I asked for to hire carpenters. They will prepare the boat before [From.PlotTarget.GetTitledFirstName] boards it.	Send the money... and I really must learn how to swim some day.
EVTDESC7804	[From.GetTitledFirstName] will not give me the necessary coin to hire carpenters. They were needed to prepare the boat before [From.PlotTarget.GetTitledFirstName] boards it.	[From.GetTitledFirstName] has sent me the money I asked for to hire carpenters. They will prepare the boat before [From.PlotTarget.GetTitledFirstName] boards it.
EVTDESC7805	It is a beautiful day as you make your way down to the local harbor with a handful of servants. You will be going on a short boat trip today, something that has you very excited. The vessel awaits at the dock, ready to take you on.	[From.GetTitledFirstName] will not give me the necessary coin to hire carpenters. They were needed to prepare the boat before [From.PlotTarget.GetTitledFirstName] boards it.
EVTOPTA7805	This is going to be great!	It is a beautiful day as you make your way down to the local harbor with a handful of servants. You will be going on a short boat trip today, something that has you very excited. The vessel awaits at the dock, ready to take you on.
EVTOPTB7805	Is... is that thing seaworthy?	This is going to be great!
EVTTOOLTIP7805	Sabotage the boat [This.GetTitledFirstName] is due to travel on.	Is... is that thing seaworthy?
EVTDESC7806	The little boat sails off and you spend some time alone by the railing, staring down into the deep, murky water. Suddenly there is shouting behind you and the boat flounders, sending you into the cold water! You desperately try to stay afloat, but without knowing how to swim, you soon sink beneath the waves...	Sabotage the boat [This.GetTitledFirstName] is due to travel on.
EVTOPTA7806	The boat was sabotaged by [FromFrom.GetTitledFirstName]!	The little boat sails off and you spend some time alone by the railing, staring down into the deep, murky water. Suddenly there is shouting behind you and the boat flounders, sending you into the cold water! You desperately try to stay afloat, but without knowing how to swim, you soon sink beneath the waves...
EVTOPTA7807	Someone sabotaged the boat...	The boat was sabotaged by [FromFrom.GetTitledFirstName]!
EVTDESC7808	Upon closer inspection at your request, the sailors find that the boat has been tampered with! Had it set sail, it would surely have floundered, taking you with it below the waves.	Someone sabotaged the boat...
EVTOPTA7808	[FromFrom.GetTitledFirstName] had his men sabotage the boat!	Upon closer inspection at your request, the sailors find that the boat has been tampered with! Had it set sail, it would surely have floundered, taking you with it below the waves.
EVTOPTA7809	Who is responsible?	[FromFrom.GetTitledFirstName] had his men sabotage the boat!
EVTDESC7810	My co-conspirator, [From.GetTitledFirstName], has let me know that everything has been prepared for a little boating accident [Root.PlotTarget.GetTitledFirstName] is soon to be the victim of.	Who is responsible?
EVTOPTA7810	Ship ahoy!	My co-conspirator, [From.GetTitledFirstName], has let me know that everything has been prepared for a little boating accident [Root.PlotTarget.GetTitledFirstName] is soon to be the victim of.
EVTDESC7811	[From.GetTitledFirstName] sends [From.GetHerHis] approval for the sabotage of the boat that will carry [From.PlotTarget.GetTitledFirstName] to [From.PlotTarget.GetHerHis] watery grave. May [Root.Religion.GetRandomGodName] forgive me!	Ship ahoy!
EVTDESC7812	[From.GetTitledFirstName] has informed me that the plot to kill [From.PlotTarget.GetTitledFirstName] is moving forward according to plan. A month from now [From.PlotTarget.GetSheHe] will be lost forever in an unfortunate boating accident...	[From.GetTitledFirstName] sends [From.GetHerHis] approval for the sabotage of the boat that will carry [From.PlotTarget.GetTitledFirstName] to [From.PlotTarget.GetHerHis] watery grave. May [Root.Religion.GetRandomGodName] forgive me!
EVTDESC7813	Success! [From.GetTitledFirstName] sank like a stone when the boat [From.GetSheHe] was on suffered an unfortunate "accident"! Sadly, it has become obvious the boat suffered sabotage, and all the evidence leads back to me...	[From.GetTitledFirstName] has informed me that the plot to kill [From.PlotTarget.GetTitledFirstName] is moving forward according to plan. A month from now [From.PlotTarget.GetSheHe] will be lost forever in an unfortunate boating accident...
EVTDESC7814	Success! [From.GetTitledFirstName] sank like a stone when the boat [From.GetSheHe] was on suffered an unfortunate "accident"! All evidence of my complicity went down with the ship!	Success! [From.GetTitledFirstName] sank like a stone when the boat [From.GetSheHe] was on suffered an unfortunate "accident"! Sadly, it has become obvious the boat suffered sabotage, and all the evidence leads back to me...
EVTOPTA7814	Man overboard!	Success! [From.GetTitledFirstName] sank like a stone when the boat [From.GetSheHe] was on suffered an unfortunate "accident"! All evidence of my complicity went down with the ship!
EVTDESC7815	Failure! Somehow [From.GetTitledFirstName] discovered the sabotage and the boat never left port. That meddlesome child has linked the evidence back to me...	Man overboard!
EVTOPTA7815	It would have worked...	Failure! Somehow [From.GetTitledFirstName] discovered the sabotage and the boat never left port. That meddlesome child has linked the evidence back to me...
EVTDESC7816	Failure! Somehow [From.GetTitledFirstName] discovered the sabotage and the boat never left port. At least the foolish child has no reason to suspect my involvement.	It would have worked...
EVTDESC7820	There are snakes out there who can fell a grown man instantly with a single bite. If such a one was to visit [Root.PlotTarget.GetTitledName] in [Root.PlotTarget.GetHerHis] bedchambers at night...	Failure! Somehow [From.GetTitledFirstName] discovered the sabotage and the boat never left port. At least the foolish child has no reason to suspect my involvement.
EVTOPTA7820	My co-conspirators will procure the snake...	There are snakes out there who can fell a grown man instantly with a single bite. If such a one was to visit [Root.PlotTarget.GetTitledName] in [Root.PlotTarget.GetHerHis] bedchambers at night...
EVTOPTB7820	Buy snake	My co-conspirators will procure the snake...
EVTOPTC7820	I know where to get this snake...	Buy snake
EVTDESC7822	My co-conspirator, [From.GetTitledName], has asked for coin to buy a rare and extremely lethal snake. If purchased, it will pay [Root.PlotTarget.GetTitledName] a little nightly visit.	I know where to get this snake...
EVTOPTA7822	Give [From.GetHerHim] the money. That serpent could be the answer to our prayers.	My co-conspirator, [From.GetTitledName], has asked for coin to buy a rare and extremely lethal snake. If purchased, it will pay [Root.PlotTarget.GetTitledName] a little nightly visit.
EVTDESC7823	I have received the money from [From.GetTitledFirstName] to buy the snake. I will soon be introducing it to [From.PlotTarget.GetTitledFirstName]...	Give [From.GetHerHim] the money. That serpent could be the answer to our prayers.
EVTDESC7824	[From.GetTitledFirstName] says [From.GetSheHe] will not be sending the coin I need to procure this rare snake!	I have received the money from [From.GetTitledFirstName] to buy the snake. I will soon be introducing it to [From.PlotTarget.GetTitledFirstName]...
EVTDESC7825	It has been a long day and it is with some relief that you retreat to your bedchamber for the night. Your bed is warm and just as you are about to drift off into sleep, you hear a strange hissing sound...	[From.GetTitledFirstName] says [From.GetSheHe] will not be sending the coin I need to procure this rare snake!
EVTOPTA7825	A carpenter will need to look at this bed tomorrow.	It has been a long day and it is with some relief that you retreat to your bedchamber for the night. Your bed is warm and just as you are about to drift off into sleep, you hear a strange hissing sound...
EVTOPTB7825	A snake!	A carpenter will need to look at this bed tomorrow.
EVTTOOLTIP7825	Unleash a poisonous snake on [This.GetTitledFirstName] next month.	A snake!
EVTDESC7826	Something cold and scaly brushes past your naked leg, and as you sit up, you feel a sharp pain in your upper thigh. Pulling back the covers reveals a vicious, hissing snake! You stumble out of bed, but already your sight grows dimmer as the intense pain spreads throughout your body...	Unleash a poisonous snake on [This.GetTitledFirstName] next month.
EVTOPTA7826	That... that serpent belongs to [FromFrom.GetTitledFirstName]!	Something cold and scaly brushes past your naked leg, and as you sit up, you feel a sharp pain in your upper thigh. Pulling back the covers reveals a vicious, hissing snake! You stumble out of bed, but already your sight grows dimmer as the intense pain spreads throughout your body...
EVTOPTA7827	I hate snakes!	That... that serpent belongs to [FromFrom.GetTitledFirstName]!
EVTDESC7828	You immediately roll out of bed before the vile serpent has a chance to strike. The beast recoils and disappears beneath the covers as you run out to fetch the guard.	I hate snakes!
EVTOPTA7828	That snake belongs to [FromFrom.GetTitledFirstName]...	You immediately roll out of bed before the vile serpent has a chance to strike. The beast recoils and disappears beneath the covers as you run out to fetch the guard.
EVTOPTA7829	Who brought that snake here?!	That snake belongs to [FromFrom.GetTitledFirstName]...
EVTDESC7830	My co-conspirator, [From.GetTitledFirstName], has procured a poisonous viper, and sends word that it will soon dig its fangs into [Root.PlotTarget.GetTitledFirstName].	Who brought that snake here?!
EVTOPTA7830	Just don't point that thing at me.	My co-conspirator, [From.GetTitledFirstName], has procured a poisonous viper, and sends word that it will soon dig its fangs into [Root.PlotTarget.GetTitledFirstName].
EVTDESC7831	[From.GetTitledFirstName] is delighted to learn that [From.PlotTarget.GetTitledFirstName] is soon to be the victim of a savage snake attack. May [Root.Religion.GetRandomGodName] forgive me!	Just don't point that thing at me.
EVTDESC7832	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. Within a month an extremely poisonous snake will be slipped into [From.PlotTarget.GetHerHis] bedchambers.	[From.GetTitledFirstName] is delighted to learn that [From.PlotTarget.GetTitledFirstName] is soon to be the victim of a savage snake attack. May [Root.Religion.GetRandomGodName] forgive me!
EVTDESC7833	Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. Unfortunately, the serpent was caught and the seller has revealed my complicity.	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. Within a month an extremely poisonous snake will be slipped into [From.PlotTarget.GetHerHis] bedchambers.
EVTDESC7834	Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. It slipped away into the night, and the guards are now too busy contending with a string of lethal snake attacks to search for those responsible.	Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. Unfortunately, the serpent was caught and the seller has revealed my complicity.
EVTOPTA7834	I could kiss that snake! Well, maybe not...	Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. It slipped away into the night, and the guards are now too busy contending with a string of lethal snake attacks to search for those responsible.
EVTDESC7835	Failure! [From.GetTitledFirstName] managed to evade the snake, and the guards caught the serpent as it tried to slither away. The seller was identified and has revealed my complicity...	I could kiss that snake! Well, maybe not...
EVTOPTA7835	I hate snakes.	Failure! [From.GetTitledFirstName] managed to evade the snake, and the guards caught the serpent as it tried to slither away. The seller was identified and has revealed my complicity...
EVTDESC7836	Failure! [From.GetTitledFirstName] managed to evade the snake which slipped away into the darkness. A massive snake-hunt is now underway, but at least no one suspects my involvement.	I hate snakes.
EVTDESC7840	[Root.PlotTarget.GetTitledName] likes to take in the morning air on [Root.PlotTarget.GetHerHis] balcony. The fall would be a long one indeed if someone was to take a tumble from there... perhaps the railing could be "adjusted" slightly.	Failure! [From.GetTitledFirstName] managed to evade the snake which slipped away into the darkness. A massive snake-hunt is now underway, but at least no one suspects my involvement.
EVTOPTA7840	My co-conspirators will find someone who can get this done...	[Root.PlotTarget.GetTitledName] likes to take in the morning air on [Root.PlotTarget.GetHerHis] balcony. The fall would be a long one indeed if someone was to take a tumble from there... perhaps the railing could be "adjusted" slightly.
EVTOPTB7840	Hire carpenter	My co-conspirators will find someone who can get this done...
EVTOPTC7840	I know someone who can get this done...	Hire carpenter
EVTDESC7842	My co-conspirator, [From.GetTitledName], is asking for funds to hire a specialist who will weaken the railing on a balcony that [Root.PlotTarget.GetTitledName] is known to frequent. The fall will be a long one...	I know someone who can get this done...
EVTOPTA7842	Make it happen!	My co-conspirator, [From.GetTitledName], is asking for funds to hire a specialist who will weaken the railing on a balcony that [Root.PlotTarget.GetTitledName] is known to frequent. The fall will be a long one...
EVTDESC7843	[From.GetTitledFirstName] has sent the funds I needed. I can now hire a specialist to weaken the balcony's railing.	Make it happen!
EVTDESC7844	[From.GetTitledFirstName] refuses to provide the funds needed for hiring a specialist to weaken the balcony's railing.	[From.GetTitledFirstName] has sent the funds I needed. I can now hire a specialist to weaken the balcony's railing.
EVTDESC7845	Every morning, especially when the weather is as splendid as it is today, you like to go out on your balcony, lean against the railing and take in a deep breath of fresh air. The view from up here is spectacular.	[From.GetTitledFirstName] refuses to provide the funds needed for hiring a specialist to weaken the balcony's railing.
EVTOPTA7845	The people below look like ants!	Every morning, especially when the weather is as splendid as it is today, you like to go out on your balcony, lean against the railing and take in a deep breath of fresh air. The view from up here is spectacular.
EVTOPTB7845	That railing doesn't look right...	The people below look like ants!
EVTTOOLTIP7845	Arrange for [This.GetTitledFirstName] to fall from [This.GetHerHis] balcony.	That railing doesn't look right...
EVTDESC7846	As you lean forward on the railing, you suddenly hear the sound of splintering wood as it gives way completely and you tumble over the edge. While plummeting towards the ground, you spend your last moments reflecting on the gravity of the situation.	Arrange for [This.GetTitledFirstName] to fall from [This.GetHerHis] balcony.
EVTOPTA7846	[FromFrom.GetTitledFirstName] had someone sabotage that railing!	As you lean forward on the railing, you suddenly hear the sound of splintering wood as it gives way completely and you tumble over the edge. While plummeting towards the ground, you spend your last moments reflecting on the gravity of the situation.
EVTOPTA7847	I will haunt the carpenter who built that railing...	[FromFrom.GetTitledFirstName] had someone sabotage that railing!
EVTDESC7848	You inspect the railing only to discover that someone has sawed through its supports! The slightest nudge would have been enough to make the whole thing topple over the side. Had you leaned against it as usual...	I will haunt the carpenter who built that railing...
EVTOPTA7848	[FromFrom.GetTitledFirstName] had someone sabotage that railing!	You inspect the railing only to discover that someone has sawed through its supports! The slightest nudge would have been enough to make the whole thing topple over the side. Had you leaned against it as usual...
EVTOPTA7849	Who would have done such a thing... and why?	[FromFrom.GetTitledFirstName] had someone sabotage that railing!
EVTDESC7850	My co-conspirator, [From.GetTitledFirstName], has hired someone to saw through the supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent. Someone may soon take a bit of a tumble...	Who would have done such a thing... and why?
EVTOPTA7850	Look out below!	My co-conspirator, [From.GetTitledFirstName], has hired someone to saw through the supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent. Someone may soon take a bit of a tumble...
EVTDESC7851	[From.GetTitledName] approves of my idea to send [From.PlotTarget.GetTitledFirstName] flying off a balcony. May [Root.Religion.GetRandomGodName] forgive me!	Look out below!
EVTDESC7852	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. The supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent have been critically weakened.	[From.GetTitledName] approves of my idea to send [From.PlotTarget.GetTitledFirstName] flying off a balcony. May [Root.Religion.GetRandomGodName] forgive me!
EVTDESC7853	Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. Unfortunately, the carpenter who weakened it had second thoughts and revealed my involvement.	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. The supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent have been critically weakened.
EVTDESC7854	Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. A tragic accident, as far as anyone is concerned.	Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. Unfortunately, the carpenter who weakened it had second thoughts and revealed my involvement.
EVTOPTA7854	Gravity can be a cruel mistress.	Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. A tragic accident, as far as anyone is concerned.
EVTDESC7855	Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. The carpenter we used was detained and revealed my involvement under torture...	Gravity can be a cruel mistress.
EVTOPTA7855	I can't be blamed for building code violations...	Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. The carpenter we used was detained and revealed my involvement under torture...
EVTDESC7856	Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. At least [From.GetSheHe] is clueless as to who deserves the blame for this.	I can't be blamed for building code violations...
EVTDESC7860	Young [Root.PlotTarget.GetTitledName] will soon be going on a hunting trip to learn about the majesty of the wilds. With hounds and other dangerous beasts running around, not to mention arrows flying in every direction, so many things could go wrong during a hunt...	Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. At least [From.GetSheHe] is clueless as to who deserves the blame for this.
EVTOPTA7860	My co-conspirators will bribe a hunter...	Young [Root.PlotTarget.GetTitledName] will soon be going on hunting trip to learn about the majesty of the wilds. With hounds and other dangerous beasts running around, not to mention arrows flying in every direction, so many things could go wrong during a hunt...
EVTOPTB7860	Bribe hunter	My co-conspirators will bribe a hunter...
EVTOPTC7860	I have some leverage on one of the hunters...	Bribe hunter
EVTDESC7862	My co-conspirator, [From.GetTitledName], has requested funds to bribe one of the hunters taking young [Root.PlotTarget.GetTitledName] on a hunting trip. An accident will be arranged...	I have some leverage on one of the hunters...
EVTOPTA7862	Very good. Send the money.	My co-conspirator, [From.GetTitledName], has requested funds to bribe one of the hunters taking young [Root.PlotTarget.GetTitledName] on a hunting trip. An accident will be arranged...
EVTDESC7863	[From.GetTitledFirstName] has given me the gold I needed to bribe one of the hunters going out with [Root.PlotTarget.GetTitledName].	Very good. Send the money.
EVTDESC7864	For some reason [From.GetTitledFirstName] refuses to provide the gold needed to bribe one of the hunters going out with [Root.PlotTarget.GetTitledFirstName].	[From.GetTitledFirstName] has given me the gold I needed to bribe one of the hunters going out with [Root.PlotTarget.GetTitledName].
EVTDESC7865	You are very excited to be going on your first hunting trip! A skilled hunter will be taking you under his wing and teaching you how to hunt and survive in the wilds. The next couple of days will be one big adventure!	For some reason [From.GetTitledFirstName] refuses to provide the gold needed to bribe one of the hunters going out with [Root.PlotTarget.GetTitledFirstName].
EVTOPTA7865	I can't wait!	You are very excited to be going on your first hunting trip! A skilled hunter will be taking you under his wing and teaching you how to hunt and survive in the wilds. The next couple of days will be one big adventure!
EVTOPTB7865	Why is that hunter so nervous?	I can't wait!
EVTTOOLTIP7865	Arrange for [This.GetTitledFirstName] to perish in a hunting accident.	Why is that hunter so nervous?
EVTDESC7866	The hunter tracks a rabbit and gives you the first shot. As quietly as possible, you draw your bow, take aim and send an arrow into the small animal's flank. Filled with pride you turn around, only to see the hunter aiming his own bow at you, fully drawn. "I am sorry," he whispers before sending the arrow into your throat.	Arrange for [This.GetTitledFirstName] to perish in a hunting accident.
EVTOPTA7866	Gghh... [FromFrom.GetTitledFirstName] got to you...	The hunter tracks a rabbit and gives you the first shot. As quietly as possible, you draw your bow, take aim and send an arrow into the small animal's flank. Filled with pride you turn around, only to see the hunter aiming his own bow at you, fully drawn. "I am sorry," he whispers before sending the arrow into your throat.
EVTOPTA7867	W-why?	Gghh... [FromFrom.GetTitledFirstName] got to you...
EVTDESC7868	As the hunter's behavior becomes increasingly nervous and erratic you decide to confront him about it. Weeping he admits to having been paid a handsome sum to kill you during the hunt and make it look like an accident.	W-why?
EVTOPTA7868	So you were paid by [FromFrom.GetTitledFirstName]...	As the hunter's behavior becomes increasingly nervous and erratic you decide to confront him about it. Weeping he admits to having been paid a handsome sum to kill you during the hunt and make it look like an accident.
EVTOPTA7869	And you say you never saw the face of your employer?	So you were paid by [FromFrom.GetTitledFirstName]...
EVTDESC7870	My co-conspirator, [From.GetTitledFirstName], has bribed a hunter taking [Root.PlotTarget.GetTitledFirstName] on a trip into the wilds to quietly dispatch the child and make it look like an accident. 	And you say you never saw the face of your employer?
EVTOPTA7870	They call it the wilds for a reason.	My co-conspirator, [From.GetTitledFirstName], has bribed a hunter taking [Root.PlotTarget.GetTitledFirstName] on a trip into the wilds to quietly dispatch the child and make it look like an accident. 
EVTDESC7871	[From.GetTitledFirstName] is pleased to learn that [From.PlotTarget.GetTitledFirstName] will soon meet [From.GetHerHis] end in the wilds. May [Root.Religion.GetRandomGodName] forgive me!	They call it the wilds for a reason.
EVTDESC7872	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A hunter taking the [From.PlotTarget.GetLadLass] on a trip to the wilds has been generously bribed to cause a tragic hunting accident.	[From.GetTitledFirstName] is pleased to learn that [From.PlotTarget.GetTitledFirstName] will soon meet [From.GetHerHis] end in the wilds. May [Root.Religion.GetRandomGodName] forgive me!
EVTDESC7873	Success! The hunter did what he was paid for and made sure [From.GetTitledFirstName] never returned from the hunting trip. Unfortunately, he later lost his nerve and told everyone willing to listen about my involvement as he drank away his sorrows.	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A hunter taking the [From.PlotTarget.GetLadLass] on a trip to the wilds has been generously bribed to cause a tragic hunting accident.
EVTDESC7874	Success! The hunter did what he was paid for and made sure [From.GetTitledFirstName] never returned from the hunting trip. He will keep quiet about his ghastly deed to save his own skin if nothing else.	Success! The hunter did what he was paid for and made sure [From.GetTitledFirstName] never returned from the hunting trip. Unfortunately, he later lost his nerve and told everyone willing to listen about my involvement as he drank away his sorrows.
EVTOPTA7874	To hunt a man is truly the greatest sport...	Success! The hunter did what he was paid for and made sure [From.GetTitledFirstName] never returned from the hunting trip. He will keep quiet about his ghastly deed to save his own skin if nothing else.
EVTDESC7875	Failure! That fool hunter lost his nerve and refused to kill [From.GetTitledFirstName]! What is more, he told the [From.PlotTarget.GetLadLass] everything about the conspiracy - including my involvement!	To hunt a man is truly the greatest sport...
EVTOPTA7875	I knew we couldn't trust him!	Failure! That fool hunter lost his nerve and refused to kill [From.GetTitledFirstName]! What is more, he told the [From.PlotTarget.GetLadLass] everything about the conspiracy - including my involvement!
EVTDESC7876	Failure! That fool hunter lost his nerve and refused to kill [From.GetTitledFirstName]! At least he has decided to keep quiet about the conspiracy to hide the shame of his own involvement.	I knew we couldn't trust him!
EVTDESC7880	[Root.PlotTarget.GetTitledName] will soon travel by carriage on an isolated road. Perhaps if we gathered some mercenaries and disguised them as highwaymen... crime is on the rise, after all.	Failure! That fool hunter lost his nerve and refused to kill [From.GetTitledFirstName]! At least he has decided to keep quiet about the conspiracy to hide the shame of his own involvement.
EVTOPTA7880	My co-conspirators will hire the mercenaries...	[Root.PlotTarget.GetTitledName] will soon travel by carriage on an isolated road. Perhaps if we gathered some mercenaries and disguised them as highwaymen... crime is on the rise, after all.
EVTOPTB7880	Hire mercenaries	My co-conspirators will hire the mercenaries...
EVTOPTC7880	I know the men for this job...	Hire mercenaries
EVTDESC7882	My co-conspirator, [From.GetTitledName], has asked for gold to hire some mercenaries. They will ambush [Root.PlotTarget.GetTitledName] disguised as highwaymen.	I know the men for this job...
EVTOPTA7882	Excellent idea! The gold is yours.	My co-conspirator, [From.GetTitledName], has asked for gold to hire some mercenaries. They will ambush [Root.PlotTarget.GetTitledName] disguised as highwaymen.
EVTDESC7883	[From.GetTitledFirstName] has granted me the gold I asked for to hire mercenaries.	Excellent idea! The gold is yours.
EVTDESC7884	[From.GetTitledFirstName] will not be providing the gold I need to hire the mercenaries.	[From.GetTitledFirstName] has granted me the gold I asked for to hire mercenaries.
EVTDESC7885	You are travelling by carriage in the countryside of [Root.Location.GetName] when it comes to a sudden halt. The road has been blocked by a fallen tree, and the coachman explains that you will have to make a slight detour on an isolated smaller path.	[From.GetTitledFirstName] will not be providing the gold I need to hire the mercenaries.
EVTOPTA7885	Very well, but this had better not delay us!	You are travelling by carriage in the countryside of [Root.Location.GetName] when it comes to a sudden halt. The road has been blocked by a fallen tree, and the coachman explains that you will have to make a slight detour on an isolated smaller path.
EVTOPTB7885	No, you fool! It's a trap!	Very well, but this had better not delay us!
EVTTOOLTIP7885	Arrange for [This.GetTitledFirstName] to die in a roadside ambush.	No, you fool! It's a trap!
EVTDESC7886	After less than half a league on the small path, you are ambushed and surrounded by highwaymen! They send your driver on his way, explaining that their interest lies with you alone. You offer the belongings you carry with you, but they merely laugh at this - it is your blood they want.	Arrange for [This.GetTitledFirstName] to die in a roadside ambush.
EVTOPTA7886	I see. Disguised mercenaries working for [FromFrom.GetTitledFirstName]...	After less than half a league on the small path, you are ambushed and surrounded by highwaymen! They send your driver on his way, explaining that their interest lies with you alone. You offer the belongings you carry with you, but they merely laugh at this - it is your blood they want.
EVTOPTA7887	Y-you're not highwaymen!	I see. Disguised mercenaries working for [FromFrom.GetTitledFirstName]...
EVTDESC7888	You force your way through the improvised barricade, narrowly avoiding an ambush by highwaymen! They send an accurate volley of arrows after your carriage as it speeds away, missing it by mere inches.	Y-you're not highwaymen!
EVTOPTA7888	Only mercenaries in the employ of [FromFrom.GetTitledFirstName] are so precise...	You force your way through the improvised barricade, narrowly avoiding an ambush by highwaymen! They send an accurate volley of arrows after your carriage as it speeds away, missing it by mere inches.
EVTOPTA7889	Too accurate for highwaymen. Only mercenaries are so precise...	Only mercenaries in the employ of [FromFrom.GetTitledFirstName] are so precise...
EVTDESC7890	My co-conspirator, [From.GetTitledFirstName], has assembled a party of mercenaries who will ambush [Root.PlotTarget.GetTitledFirstName] disguised as highwaymen. I am assured [Root.PlotTarget.GetSheHe] will not survive the encounter.	Too accurate for highwaymen. Only mercenaries are so precise...
EVTOPTA7890	Yes, the roads just aren't safe anymore...	My co-conspirator, [From.GetTitledFirstName], has assembled a party of mercenaries who will ambush [Root.PlotTarget.GetTitledFirstName] disguised as highwaymen. I am assured [Root.PlotTarget.GetSheHe] will not survive the encounter.
EVTDESC7891	[From.GetTitledFirstName] has communicated [From.GetHerHis] support for my plan to ambush [From.PlotTarget.GetTitledFirstName] with mercenaries disguised as highwaymen. May [Root.Religion.GetRandomGodName] forgive me!	Yes, the roads just aren't safe anymore...
EVTDESC7892	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A party of mercenaries in [From.GetHerHis] employ will ambush [From.PlotTarget.GetFirstName] disguised as mercenaries within a month.	[From.GetTitledFirstName] has communicated [From.GetHerHis] support for my plan to ambush [From.PlotTarget.GetTitledFirstName] with mercenaries disguised as highwaymen. May [Root.Religion.GetRandomGodName] forgive me!
